index,DEBTINC,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,BAD
3903,,7800,48200.0,59000.0,DebtCon,Other,23.0,0.0,0.0,274.96666667,3.0,29.0,0
3904,37.74372511,23000,,56390.0,DebtCon,Other,,0.0,1.0,314.27371253,0.0,19.0,0
3905,35.851614414,11500,53151.0,71645.0,HomeImp,Other,7.0,0.0,0.0,135.80047603,0.0,16.0,0
3906,36.159805919,11100,35782.0,45550.0,HomeImp,Other,8.0,0.0,0.0,109.28434579,0.0,3.0,0
3907,15.249613012,42600,13284.0,64273.0,HomeImp,Office,,0.0,0.0,310.39832249,0.0,19.0,0
3908,39.294102796,13500,82036.0,104261.0,HomeImp,ProfExe,4.0,0.0,1.0,98.417753249,0.0,33.0,0
3909,38.079761822,18400,116228.0,148722.0,DebtCon,Other,1.0,0.0,0.0,159.16923466,2.0,25.0,1
3910,17.693144182,20700,,64980.0,HomeImp,Office,6.0,0.0,0.0,112.63586026,1.0,5.0,0
3911,23.58566428,18000,63508.0,94991.0,DebtCon,Office,1.0,0.0,0.0,155.88472429,0.0,25.0,0
3912,,22000,92000.0,,DebtCon,Office,4.0,,12.0,218.0,1.0,39.0,1
3913,,40400,83786.0,131000.0,DebtCon,Office,34.0,,13.0,210.6,3.0,36.0,1
3914,,8000,,49000.0,HomeImp,Other,11.0,1.0,0.0,310.4,2.0,13.0,0
3915,22.003376409,11000,48893.0,113223.0,DebtCon,ProfExe,7.0,0.0,1.0,237.09808129,0.0,9.0,0
3916,35.698017435,21700,29258.0,53807.0,DebtCon,Other,0.0,,,300.6792922,,24.0,0
3917,18.507802639,20100,,22971.0,DebtCon,ProfExe,5.0,0.0,0.0,102.72665449,1.0,18.0,0
3918,,20000,127826.0,277500.0,HomeImp,Mgr,3.0,0.0,0.0,193.8,0.0,15.0,0
3919,38.793334326,22900,90702.0,115355.0,DebtCon,Mgr,24.0,,0.0,308.85054,1.0,42.0,0
3920,40.911949864,20600,44826.0,66226.0,DebtCon,Office,13.0,0.0,1.0,120.43326243,0.0,22.0,0
3921,19.223872665,11600,22635.0,33353.0,DebtCon,Office,6.0,0.0,0.0,85.57207035,0.0,16.0,0
3922,,18000,62000.0,160800.0,HomeImp,ProfExe,15.0,0.0,0.0,129.83333333,1.0,11.0,1
3923,,10000,34900.0,48000.0,HomeImp,Other,3.0,0.0,0.0,288.16666667,1.0,3.0,1
3924,,21000,96000.0,125000.0,DebtCon,Sales,0.3,1.0,,116.9,1.0,19.0,1
3925,25.897316482,5000,90059.0,113714.0,HomeImp,ProfExe,7.0,0.0,0.0,193.63644686,0.0,28.0,0
3926,39.391352107,22900,64350.0,93126.0,DebtCon,Office,6.0,,,181.82604634,,16.0,0
3927,32.4314097,9700,39141.0,48905.0,DebtCon,Other,13.0,0.0,0.0,89.83593974,0.0,11.0,0
3928,31.04430422,21000,67657.0,100606.0,HomeImp,Other,5.0,0.0,0.0,225.28527037,1.0,12.0,0
3929,12.1535212,15800,,96579.0,DebtCon,Office,28.0,0.0,0.0,328.21049264,0.0,15.0,0
3930,,27700,83300.0,,HomeImp,Mgr,20.0,1.0,4.0,247.93333333,1.0,19.0,1
3931,,20000,116932.0,138072.0,HomeImp,Other,19.0,0.0,0.0,171.46666667,2.0,23.0,1
3932,40.878428241,11800,67336.0,82218.0,DebtCon,Office,12.0,0.0,0.0,255.31353476,3.0,36.0,0
3933,37.269131082,9400,49484.0,59137.0,DebtCon,Other,10.0,0.0,0.0,102.27267659,0.0,22.0,0
3934,32.605000982,14500,,35183.0,DebtCon,Other,12.0,,,94.36324735,1.0,8.0,0
3935,28.85081359,32500,124548.0,169881.0,DebtCon,ProfExe,16.0,0.0,0.0,129.524283,1.0,17.0,0
3936,35.930610888,9000,131108.0,199295.0,DebtCon,ProfExe,1.0,0.0,0.0,61.000985499,1.0,22.0,0
3937,,24000,114196.0,150000.0,DebtCon,Mgr,4.0,0.0,0.0,289.13333333,0.0,25.0,0
3938,21.364312322,15400,58085.0,91192.0,DebtCon,ProfExe,10.0,0.0,0.0,191.34421696,0.0,19.0,0
3939,35.88829101,8300,41481.0,50448.0,HomeImp,Mgr,20.0,0.0,1.0,230.84886345,1.0,18.0,0
3940,36.408315428,21700,45697.0,68144.0,DebtCon,Office,5.0,0.0,0.0,166.87103568,1.0,27.0,0
3941,15.778196676,32300,23448.0,45557.0,DebtCon,Other,0.0,0.0,0.0,69.199730766,0.0,7.0,0
3942,,48400,33300.0,60000.0,DebtCon,Office,5.0,1.0,,193.36666667,1.0,16.0,0
3943,25.264447543,52700,,80747.0,HomeImp,Self,10.0,0.0,0.0,174.12561564,0.0,21.0,0
3944,33.629923296,23000,48003.0,64720.0,DebtCon,Office,4.0,0.0,0.0,160.6060458,1.0,26.0,0
3945,,7700,35100.0,45000.0,DebtCon,Office,10.0,0.0,0.0,206.96666667,1.0,23.0,0
3946,40.54824598,52400,27234.0,83482.0,HomeImp,Other,2.0,2.0,0.0,250.61402393,6.0,14.0,0
3947,40.104809597,15300,53736.0,102094.0,HomeImp,Other,0.0,0.0,2.0,33.449694439,1.0,10.0,0
3948,32.746506891,24300,42276.0,68775.0,DebtCon,Other,24.0,0.0,0.0,309.68358561,2.0,31.0,0
3949,37.782036284,24100,184697.0,238729.0,DebtCon,ProfExe,2.0,0.0,0.0,317.69255678,0.0,26.0,0
3950,32.391146387,9100,47756.0,84022.0,HomeImp,Other,18.0,0.0,0.0,206.79736096,1.0,17.0,0
3951,35.586051528,7900,,31602.0,HomeImp,Office,20.0,0.0,0.0,192.1211081,0.0,15.0,0
3952,,5000,,132000.0,HomeImp,Other,17.5,0.0,2.0,121.9,0.0,14.0,1
3953,,20800,70758.0,,DebtCon,Other,0.0,4.0,2.0,107.53333333,3.0,19.0,1
3954,,8000,21944.0,31352.0,DebtCon,Other,0.0,1.0,1.0,33.433333333,9.0,3.0,1
3955,45.743949059,25000,75110.0,114208.0,DebtCon,Mgr,3.0,2.0,0.0,83.052647472,1.0,27.0,1
3956,18.927211638,6800,78292.0,86959.0,DebtCon,,3.0,,,,,,0
3957,26.864568467,11500,116430.0,215014.0,HomeImp,ProfExe,3.0,0.0,0.0,132.09363428,0.0,14.0,0
3958,,77200,83962.0,215000.0,HomeImp,Self,8.0,1.0,2.0,71.533131923,3.0,14.0,1
3959,30.222959942,20600,74828.0,106493.0,HomeImp,Other,5.0,1.0,0.0,204.07440932,1.0,12.0,0
3960,31.164149986,13900,68876.0,90813.0,HomeImp,Other,,0.0,0.0,284.49690358,0.0,19.0,0
3961,37.773350976,5600,76407.0,77485.0,HomeImp,Other,9.0,0.0,0.0,91.683770634,0.0,24.0,0
3962,36.003915936,16400,89858.0,105796.0,DebtCon,Office,29.0,,1.0,340.71167514,2.0,49.0,0
3963,,20500,183000.0,230000.0,DebtCon,ProfExe,2.0,0.0,0.0,288.86666667,1.0,27.0,0
3964,39.799527401,16600,,56631.0,DebtCon,Office,2.0,0.0,0.0,98.760223233,1.0,8.0,0
3965,37.364528826,21300,67282.0,86861.0,DebtCon,Office,4.0,,,173.79250726,,15.0,0
3966,32.778270828,22400,38669.0,105881.0,HomeImp,Other,6.0,0.0,0.0,125.24284167,0.0,14.0,0
3967,37.411200653,20900,60553.0,91364.0,DebtCon,Office,1.0,0.0,0.0,75.563803334,0.0,22.0,0
3968,41.482803685,27300,140773.0,188414.0,DebtCon,ProfExe,12.0,0.0,0.0,144.09346485,0.0,37.0,0
3969,,6000,,43300.0,HomeImp,Other,,,,100.93333333,,9.0,0
3970,38.972003875,20900,58299.0,78684.0,DebtCon,,3.0,0.0,0.0,98.66282045,0.0,16.0,0
3971,41.669963714,25600,58606.0,89508.0,DebtCon,Other,8.0,1.0,0.0,140.71275774,2.0,30.0,0
3972,40.978635322,10800,83441.0,92148.0,DebtCon,Mgr,5.0,0.0,0.0,119.14584404,1.0,26.0,0
3973,41.447331871,15100,45579.0,54065.0,DebtCon,Other,,0.0,0.0,79.757390313,0.0,15.0,0
3974,39.095476448,28900,77916.0,130728.0,DebtCon,Office,2.0,0.0,0.0,290.77260805,1.0,23.0,0
3975,24.356593557,17400,166345.0,202989.0,DebtCon,ProfExe,10.0,0.0,0.0,276.06634632,0.0,37.0,0
3976,22.291249185,9800,15021.0,31900.0,DebtCon,Other,6.0,0.0,0.0,276.73420174,0.0,11.0,0
3977,25.439888235,16800,39352.0,60943.0,HomeImp,Other,25.0,0.0,0.0,237.7636233,0.0,13.0,0
3978,26.603511505,17400,123579.0,168243.0,DebtCon,Office,4.0,0.0,0.0,146.3520808,0.0,20.0,0
3979,,5700,58400.0,75000.0,HomeImp,ProfExe,4.0,0.0,0.0,177.5,2.0,26.0,1
3980,19.704394465,19700,93040.0,113362.0,DebtCon,ProfExe,6.0,0.0,0.0,135.81385685,3.0,21.0,0
3981,14.853341066,41800,5143.0,67205.0,HomeImp,Office,,0.0,0.0,317.92478397,0.0,18.0,0
3982,,36900,111151.0,155000.0,HomeImp,ProfExe,12.0,0.0,0.0,137.96666667,0.0,40.0,1
3983,41.011001372,13900,95351.0,117381.0,DebtCon,Office,12.0,0.0,0.0,210.20212954,0.0,11.0,0
3984,32.843504905,13700,84996.0,112522.0,HomeImp,ProfExe,9.0,0.0,1.0,171.95341056,0.0,28.0,0
3985,36.920385648,17100,53983.0,73688.0,DebtCon,Other,5.0,,,95.523512118,0.0,9.0,0
3986,,7000,19894.0,32500.0,DebtCon,Other,4.0,0.0,0.0,134.7,1.0,16.0,1
3987,34.414621628,18700,68196.0,89641.0,DebtCon,Other,0.0,2.0,1.0,112.97604123,1.0,26.0,0
3988,,10000,16288.0,48600.0,DebtCon,Other,24.0,0.0,0.0,268.83333333,1.0,16.0,1
3989,24.404335112,11000,21780.0,85505.0,HomeImp,ProfExe,19.0,0.0,0.0,240.68258102,0.0,10.0,0
3990,41.966249467,21000,52411.0,90031.0,,ProfExe,5.0,2.0,1.0,90.425474601,3.0,24.0,1
3991,40.234871193,36100,94801.0,146627.0,DebtCon,Other,11.0,0.0,0.0,64.378792887,1.0,36.0,0
3992,42.62634036,20700,72698.0,96691.0,DebtCon,Other,,2.0,0.0,233.5953067,1.0,13.0,0
3993,37.133107539,10100,49683.0,55728.0,DebtCon,Other,0.0,0.0,0.0,91.095794879,0.0,20.0,0
3994,42.930339471,40600,362909.0,466731.0,HomeImp,ProfExe,4.0,0.0,0.0,305.81241924,4.0,14.0,0
3995,,8600,,25000.0,HomeImp,Other,0.0,6.0,0.0,64.866666667,2.0,27.0,1
3996,39.887562317,33200,195971.0,298682.0,DebtCon,Other,29.0,0.0,0.0,138.5666478,0.0,22.0,0
3997,28.584515556,8500,77954.0,82965.0,HomeImp,Other,25.0,0.0,0.0,350.7763043,1.0,46.0,0
3998,32.674358967,7100,120176.0,180104.0,DebtCon,Other,8.0,0.0,0.0,221.60732419,0.0,18.0,0
3999,36.219767833,22400,47687.0,65704.0,DebtCon,Office,6.0,0.0,0.0,174.55789705,2.0,27.0,0
4000,20.02628441,12300,,50530.0,HomeImp,Mgr,5.0,,,163.54095996,,9.0,0
4001,42.127124258,18600,23792.0,79716.0,HomeImp,Other,,0.0,0.0,238.78983667,0.0,50.0,0
4002,,44000,68600.0,125000.0,DebtCon,Self,5.0,0.0,2.0,92.3,0.0,23.0,1
4003,30.611051161,22500,75010.0,114769.0,DebtCon,Mgr,9.0,0.0,1.0,294.29716609,1.0,28.0,0
4004,,7000,74500.0,81600.0,HomeImp,ProfExe,2.0,2.0,0.0,340.9,0.0,29.0,1
4005,43.313200229,13900,,80868.0,DebtCon,ProfExe,18.0,0.0,0.0,278.30142446,1.0,7.0,1
4006,34.760575409,27600,57327.0,87683.0,DebtCon,Office,0.0,0.0,0.0,98.521771002,0.0,23.0,0
4007,,15000,,50000.0,HomeImp,Other,0.0,3.0,4.0,206.96666667,1.0,45.0,1
4008,25.312841634,38700,33465.0,71449.0,DebtCon,ProfExe,6.0,0.0,0.0,172.76788802,2.0,17.0,0
4009,43.85601978,20700,140776.0,183621.0,HomeImp,Mgr,7.0,0.0,0.0,315.37439124,0.0,17.0,0
4010,31.072693603,22900,88244.0,103144.0,HomeImp,,8.0,,,,,,0
4011,,16300,25004.0,65000.0,DebtCon,Other,2.0,0.0,0.0,199.83333333,0.0,7.0,1
4012,28.739128016,16800,67049.0,89729.0,HomeImp,Other,,0.0,0.0,286.37512856,0.0,20.0,0
4013,40.736021938,20300,77325.0,133075.0,DebtCon,Office,19.0,1.0,0.0,166.12608913,4.0,21.0,1
4014,,20000,122000.0,166100.0,DebtCon,ProfExe,2.6,0.0,2.0,206.96666667,1.0,18.0,1
4015,29.448045527,14000,50890.0,68722.0,DebtCon,Other,8.0,0.0,1.0,135.76848539,2.0,49.0,0
4016,,16400,48700.0,72500.0,DebtCon,Other,,0.0,1.0,127.3,1.0,39.0,1
4017,40.76038718,10600,83217.0,101359.0,DebtCon,Mgr,1.0,0.0,0.0,54.746622005,2.0,24.0,0
4018,38.4757705,8200,80989.0,105080.0,DebtCon,Mgr,1.0,0.0,0.0,81.354795297,1.0,24.0,0
4019,38.577131937,6300,49498.0,64296.0,DebtCon,Mgr,6.0,,4.0,111.20651324,1.0,10.0,0
4020,38.820940293,8100,78977.0,91995.0,DebtCon,Mgr,19.0,0.0,0.0,296.74709479,1.0,23.0,0
4021,30.996027629,18500,99474.0,127470.0,DebtCon,Office,22.0,0.0,0.0,287.00225626,3.0,16.0,0
4022,,10000,28000.0,73250.0,HomeImp,Other,2.0,0.0,0.0,28.966666667,4.0,12.0,1
4023,35.9078154,9400,,50575.0,HomeImp,Other,,,,99.06951832,,8.0,0
4024,41.95642972,16400,54818.0,74447.0,DebtCon,Office,3.0,2.0,3.0,208.08886428,1.0,50.0,1
4025,31.447750409,6300,,39050.0,HomeImp,Other,,,,294.47804756,,12.0,0
4026,30.785003591,11800,116742.0,137385.0,DebtCon,ProfExe,15.0,,1.0,170.54003506,1.0,33.0,0
4027,22.432132089,37200,35515.0,76591.0,DebtCon,ProfExe,6.0,0.0,0.0,203.70805458,1.0,17.0,0
4028,28.271474159,7100,25896.0,33580.0,DebtCon,Other,1.0,0.0,0.0,29.856365166,9.0,7.0,0
4029,,25000,126462.0,207200.0,DebtCon,ProfExe,10.0,0.0,0.0,239.8,3.0,27.0,0
4030,34.634235614,10300,56127.0,72294.0,HomeImp,Other,28.0,1.0,3.0,184.34575081,0.0,24.0,0
4031,32.364212626,32000,35219.0,76888.0,DebtCon,Other,9.0,,,110.4525208,,23.0,0
4032,38.695614603,8700,56904.0,64122.0,DebtCon,Mgr,5.0,,4.0,119.55547341,2.0,11.0,0
4033,40.032649334,8000,84730.0,123455.0,HomeImp,Other,9.0,,,,,,0
4034,37.202953562,11600,,36474.0,HomeImp,Other,,,1.0,93.727138031,0.0,10.0,0
4035,,15000,83000.0,114000.0,DebtCon,ProfExe,18.0,0.0,0.0,207.23333333,0.0,27.0,1
4036,,7500,60000.0,87830.0,HomeImp,Other,5.0,0.0,0.0,153.26666667,2.0,16.0,1
4037,40.105029842,18800,102120.0,165302.0,,Other,,0.0,,274.11292609,,24.0,0
4038,,15000,82000.0,130000.0,DebtCon,Mgr,18.0,0.0,5.0,122.73333333,10.0,19.0,1
4039,34.369367561,21800,41582.0,71574.0,DebtCon,Other,25.0,0.0,0.0,308.73705314,2.0,32.0,0
4040,24.190326625,11100,48031.0,107561.0,DebtCon,ProfExe,5.0,0.0,1.0,226.78110513,0.0,9.0,0
4041,41.52372299,22100,95351.0,117905.0,DebtCon,Other,25.0,0.0,0.0,233.74845181,1.0,27.0,0
4042,41.526026449,23700,76196.0,100929.0,DebtCon,Other,17.0,0.0,0.0,180.73115396,1.0,13.0,0
4043,34.423248847,7800,64503.0,85608.0,HomeImp,Other,12.0,0.0,0.0,235.4853772,0.0,35.0,0
4044,40.852927503,18600,23850.0,61808.0,HomeImp,Other,12.0,0.0,0.0,46.946164052,0.0,8.0,1
4045,39.848391232,26800,145745.0,211400.0,HomeImp,ProfExe,6.0,0.0,0.0,184.71163469,1.0,27.0,0
4046,,11900,52814.0,72000.0,DebtCon,Other,12.0,0.0,0.0,123.6,0.0,20.0,1
4047,,25000,86000.0,,DebtCon,Other,14.0,1.0,0.0,144.03333333,2.0,40.0,1
4048,37.654075235,23800,,55669.0,DebtCon,Other,,0.0,1.0,308.42512578,0.0,18.0,0
4049,30.474173738,27600,129311.0,188143.0,DebtCon,Mgr,1.0,,,122.51688476,,39.0,0
4050,39.876503701,28300,72572.0,117311.0,DebtCon,Other,6.0,0.0,0.0,85.797248152,1.0,32.0,0
4051,33.743367654,13200,81654.0,114333.0,DebtCon,Other,5.0,0.0,0.0,97.962961658,1.0,13.0,0
4052,26.372548724,28100,100420.0,207737.0,DebtCon,Other,22.0,0.0,0.0,197.19812185,0.0,19.0,0
4053,,5000,,94119.0,HomeImp,Other,19.0,,,,,,1
4054,37.447384006,34600,143542.0,195327.0,DebtCon,ProfExe,23.0,0.0,0.0,174.63534866,1.0,22.0,0
4055,40.102751827,13300,96201.0,124892.0,HomeImp,Mgr,3.0,0.0,3.0,178.03446327,0.0,26.0,0
4056,41.673996362,4900,67794.0,84630.0,HomeImp,Other,4.0,0.0,0.0,112.57341888,0.0,15.0,0
4057,40.402705842,34400,97971.0,145124.0,DebtCon,Other,13.0,0.0,0.0,67.832041665,1.0,36.0,0
4058,41.563839245,29000,152065.0,192445.0,HomeImp,Self,2.0,0.0,0.0,166.94856833,0.0,16.0,0
4059,,15000,54294.0,85460.0,DebtCon,Other,18.0,0.0,3.0,118.66666667,1.0,23.0,1
4060,36.763752672,16600,55912.0,81552.0,DebtCon,Other,6.0,,,106.51293172,0.0,7.0,0
4061,38.679633572,20700,80124.0,99938.0,DebtCon,Mgr,7.0,0.0,0.0,69.324719576,7.0,24.0,0
4062,43.310856295,21500,110712.0,178045.0,DebtCon,Office,6.0,0.0,0.0,212.60407973,4.0,24.0,0
4063,37.470923376,9100,59430.0,76897.0,HomeImp,Other,5.0,0.0,1.0,246.09510911,1.0,16.0,0
4064,,21500,35300.0,78810.0,HomeImp,Other,25.0,0.0,0.0,261.86666667,1.0,7.0,0
4065,,12000,87000.0,101200.0,DebtCon,Sales,13.0,,2.0,151.13333333,1.0,18.0,0
4066,,7500,42721.0,67000.0,DebtCon,Other,15.0,1.0,3.0,126.76666667,2.0,23.0,1
4067,26.833312167,27600,54328.0,94216.0,DebtCon,Other,24.0,1.0,2.0,188.39374192,1.0,19.0,0
4068,29.556366385,13700,53094.0,79069.0,HomeImp,Other,2.0,0.0,2.0,155.81528651,0.0,13.0,0
4069,,2000,45000.0,55000.0,HomeImp,Other,3.0,0.0,0.0,86.066666667,2.0,25.0,1
4070,,39000,3372.0,41500.0,HomeImp,ProfExe,4.3,0.0,0.0,326.66666667,6.0,15.0,1
4071,,2400,18000.0,,HomeImp,Mgr,22.0,,2.0,121.73333333,0.0,10.0,1
4072,30.587966984,17200,52276.0,69860.0,DebtCon,Office,0.0,0.0,0.0,180.93148775,0.0,25.0,0
4073,37.458280401,14100,98856.0,143292.0,HomeImp,ProfExe,13.0,0.0,0.0,105.77172611,4.0,21.0,0
4074,27.924000892,26300,,45913.0,DebtCon,Other,,,,92.577224078,,13.0,0
4075,,7100,39000.0,55000.0,,Other,12.0,0.0,1.0,192.76666667,2.0,31.0,1
4076,25.140279716,11300,57377.0,75038.0,DebtCon,Office,4.0,0.0,0.0,91.219961165,1.0,15.0,0
4077,27.969137978,13600,101377.0,131079.0,HomeImp,ProfExe,10.0,0.0,0.0,174.34778761,2.0,32.0,0
4078,31.206129763,6400,70035.0,78635.0,DebtCon,Sales,3.0,0.0,0.0,147.07716353,0.0,31.0,0
4079,27.761644137,69600,198702.0,293252.0,DebtCon,Self,10.0,0.0,0.0,208.29900684,2.0,24.0,0
4080,39.263094236,20300,36360.0,57905.0,DebtCon,Other,,0.0,0.0,214.97048428,0.0,12.0,0
4081,23.31951678,6300,12476.0,32559.0,HomeImp,Office,12.0,3.0,6.0,227.12990511,0.0,23.0,1
4082,,7500,57340.0,80000.0,DebtCon,ProfExe,4.0,0.0,5.0,86.233333333,3.0,14.0,1
4083,41.600983364,7500,72097.0,69408.0,HomeImp,Sales,4.0,1.0,0.0,155.39196223,1.0,23.0,0
4084,43.133844895,27000,50375.0,70656.0,DebtCon,Other,8.0,0.0,0.0,125.71604137,1.0,20.0,0
4085,39.294812813,15600,105959.0,121747.0,DebtCon,Other,0.0,0.0,0.0,120.53313143,2.0,21.0,0
4086,37.324711324,16900,67111.0,96985.0,HomeImp,ProfExe,21.0,0.0,0.0,233.78439855,1.0,23.0,0
4087,20.781741228,20900,,74233.0,HomeImp,Office,6.0,0.0,0.0,123.11488171,1.0,4.0,0
4088,41.644172047,27400,100951.0,149305.0,DebtCon,Mgr,21.0,0.0,0.0,194.53302791,0.0,13.0,0
4089,32.930781881,20400,41985.0,100096.0,HomeImp,Other,4.0,0.0,0.0,141.03308812,0.0,14.0,0
4090,29.203654576,17600,62996.0,86817.0,HomeImp,ProfExe,12.0,0.0,1.0,152.78264779,0.0,14.0,0
4091,,24400,110177.0,145000.0,DebtCon,Office,5.0,,,293.23652482,2.0,36.0,0
4092,35.965898215,15500,71412.0,93723.0,DebtCon,Mgr,19.0,0.0,0.0,238.50131586,11.0,24.0,0
4093,,15000,77544.0,102000.0,DebtCon,Sales,4.0,0.0,0.0,11.7,2.0,35.0,1
4094,24.227319339,6500,33639.0,37345.0,HomeImp,ProfExe,11.0,0.0,0.0,191.0756559,0.0,13.0,0
4095,,24000,19500.0,38000.0,DebtCon,Other,,0.0,1.0,198.9,,17.0,1
4096,,3300,126541.0,134527.0,HomeImp,Sales,9.0,1.0,0.0,139.0,0.0,36.0,1
4097,38.8759867,18900,,49442.0,DebtCon,Office,2.0,0.0,0.0,76.571848001,1.0,9.0,0
4098,32.250915334,18600,,95085.0,,Other,,0.0,0.0,175.78799489,1.0,10.0,0
4099,38.695083557,17400,56111.0,114521.0,HomeImp,Office,2.0,,2.0,154.85552388,1.0,24.0,0
4100,25.3840627,10700,73996.0,92766.0,DebtCon,Office,15.0,0.0,1.0,102.14742858,0.0,9.0,0
4101,,50000,167000.0,245000.0,HomeImp,Self,22.0,1.0,7.0,267.9,2.0,24.0,1
4102,40.120168319,11300,124205.0,196124.0,HomeImp,Office,0.0,0.0,1.0,332.72338954,0.0,15.0,0
4103,34.483878415,10300,,51053.0,HomeImp,Other,10.0,1.0,0.0,306.99220543,2.0,12.0,0
4104,24.108726876,15800,74575.0,95815.0,DebtCon,Other,7.0,2.0,0.0,69.581348102,0.0,21.0,0
4105,,9600,24680.0,43500.0,DebtCon,Other,18.0,0.0,3.0,114.66666667,0.0,19.0,1
4106,,13500,83673.0,109000.0,HomeImp,Mgr,2.3,0.0,1.0,238.4,3.0,57.0,1
4107,,10000,,79500.0,DebtCon,ProfExe,19.0,0.0,0.0,285.1,2.0,7.0,1
4108,32.425629947,25500,135728.0,178942.0,DebtCon,Mgr,0.0,,,133.9564941,,38.0,0
4109,16.145688872,43900,5149.0,67021.0,HomeImp,Office,,0.0,0.0,317.40930494,0.0,18.0,0
4110,31.166029443,17000,97517.0,141718.0,DebtCon,Office,2.0,,,128.41759793,3.0,15.0,0
4111,,16000,38600.0,57822.0,DebtCon,Other,17.0,0.0,0.0,276.96666667,0.0,22.0,0
4112,21.418227456,15100,68043.0,80686.0,DebtCon,Office,4.0,0.0,0.0,119.67249086,1.0,20.0,0
4113,41.916899529,7100,,40185.0,HomeImp,Other,3.0,0.0,0.0,272.9226847,1.0,25.0,0
4114,,24400,119000.0,144400.0,DebtCon,Mgr,33.0,0.0,2.0,229.3,7.0,36.0,1
4115,34.286250508,33200,57419.0,103648.0,DebtCon,Office,4.0,0.0,0.0,175.38672313,1.0,25.0,0
4116,33.586691632,12800,79151.0,110583.0,DebtCon,Other,4.0,0.0,0.0,79.371384496,1.0,13.0,0
4117,36.700445544,12700,58293.0,82594.0,DebtCon,Office,13.0,0.0,0.0,105.05041496,0.0,23.0,0
4118,35.405919939,19900,90966.0,154351.0,HomeImp,ProfExe,4.0,0.0,0.0,103.97544215,0.0,17.0,0
4119,32.366511586,79200,22940.0,110114.0,HomeImp,,28.0,0.0,1.0,144.61612625,0.0,13.0,0
4120,26.629077387,23700,18825.0,55549.0,DebtCon,Other,26.0,0.0,1.0,203.8609299,0.0,25.0,0
4121,41.523497409,16400,73466.0,89453.0,DebtCon,Other,4.0,0.0,0.0,198.82742376,3.0,19.0,0
4122,24.023930727,22100,33435.0,52340.0,HomeImp,Self,4.0,1.0,,134.0000742,,10.0,0
4123,22.089199918,11200,17411.0,86102.0,DebtCon,Other,10.0,0.0,0.0,267.97010945,0.0,13.0,0
4124,38.647727907,20100,45764.0,79967.0,,,,,,,,,0
4125,34.818444993,17400,62824.0,82243.0,DebtCon,Other,5.0,,,109.48274852,0.0,7.0,0
4126,35.810769362,16400,86623.0,124048.0,,,,,,,,,0
4127,60.295413494,28200,66242.0,109762.0,DebtCon,Other,8.0,0.0,1.0,130.96956536,0.0,21.0,1
4128,34.863596079,22500,57762.0,95790.0,DebtCon,Office,3.0,0.0,0.0,151.71506582,1.0,21.0,0
4129,26.692666627,18200,68743.0,92112.0,DebtCon,Mgr,0.0,0.0,0.0,95.34376502,0.0,16.0,0
4130,,14500,49348.0,68000.0,DebtCon,Office,0.2,0.0,0.0,178.6,0.0,25.0,0
4131,16.378412953,8700,78817.0,115527.0,DebtCon,Office,1.0,0.0,0.0,221.55154133,1.0,37.0,0
4132,27.057234292,31200,234304.0,290923.0,DebtCon,ProfExe,14.0,0.0,1.0,260.91977587,2.0,26.0,0
4133,,15000,84000.0,110975.0,DebtCon,Other,20.0,0.0,0.0,282.16666667,1.0,17.0,0
4134,32.276809318,17500,73071.0,94267.0,DebtCon,Office,1.0,0.0,0.0,160.45470053,3.0,19.0,0
4135,35.671505075,28500,43413.0,73248.0,DebtCon,Mgr,13.0,0.0,0.0,102.56701711,6.0,16.0,0
4136,24.76674453,6100,47604.0,54966.0,HomeImp,Other,5.0,0.0,0.0,70.69532973,0.0,18.0,0
4137,,10000,27000.0,54300.0,HomeImp,Other,0.3,0.0,1.0,91.133333333,0.0,6.0,1
4138,34.538925374,17200,62108.0,,DebtCon,Office,21.0,0.0,0.0,174.39613454,1.0,21.0,1
4139,22.861199646,7100,53273.0,54378.0,HomeImp,Other,5.0,0.0,0.0,84.837249966,0.0,17.0,0
4140,,2100,71000.0,83850.0,HomeImp,Other,8.0,0.0,1.0,123.0,0.0,16.0,1
4141,33.539887477,13500,109258.0,126101.0,DebtCon,,2.0,0.0,0.0,130.77656998,1.0,25.0,0
4142,40.337860758,8200,171456.0,246758.0,DebtCon,Sales,,0.0,0.0,138.15481817,0.0,21.0,0
4143,36.681652146,9000,31896.0,46195.0,HomeImp,Other,25.0,0.0,2.0,122.38915525,3.0,16.0,1
4144,22.392611597,10900,,76207.0,,,,,,,,,0
4145,,9000,84532.0,104000.0,DebtCon,ProfExe,3.0,0.0,0.0,50.666666667,1.0,3.0,1
4146,40.862678366,20600,138918.0,175989.0,DebtCon,ProfExe,5.0,,,189.95591947,4.0,42.0,0
4147,39.483913745,23200,184526.0,237546.0,DebtCon,ProfExe,2.0,0.0,0.0,291.6334148,0.0,26.0,0
4148,31.85939856,37200,202627.0,268857.0,DebtCon,ProfExe,3.0,0.0,0.0,248.1703603,0.0,31.0,0
4149,15.735934888,34000,232312.0,286305.0,DebtCon,ProfExe,4.0,0.0,0.0,219.65893193,0.0,29.0,0
4150,27.133989435,17400,44479.0,78121.0,DebtCon,Mgr,1.0,0.0,0.0,117.3235888,0.0,9.0,0
